epoch,step,train_acc_epoch,train_acc_step,train_kl_epoch,train_kl_step,train_loss_epoch,train_loss_step,train_nll_epoch,train_nll_step,val_acc,val_loss
0,49,,0.640625,,1193.589111328125,,0.829188883304596,,0.6296587586402893,,
0,93,,,,,,,,,0.7152886390686035,0.561750054359436
0,93,0.6464393138885498,,1201.552490234375,,0.853168249130249,,0.6523070335388184,,,
1,99,,0.625,,1240.8472900390625,,0.7909252047538757,,0.583495020866394,,
1,149,,0.609375,,1275.358154296875,,0.8961615562438965,,0.6829622387886047,,
1,187,,,,,,,,,0.7184087634086609,0.5555713772773743
1,187,0.6588097810745239,,1207.893310546875,,0.833327054977417,,0.6314058303833008,,,
2,199,,0.59375,,1151.09814453125,,0.802610456943512,,0.6101834774017334,,
2,249,,0.71875,,1105.1500244140625,,0.791778564453125,,0.6070326566696167,,
2,281,,,,,,,,,0.7035881280899048,0.5744612812995911
2,281,0.6591441035270691,,1212.711669921875,,0.842627227306366,,0.6399003863334656,,,
3,299,,0.671875,,1245.1832275390625,,0.8569492101669312,,0.6487942337989807,,
3,349,,0.609375,,1205.020263671875,,0.8631628155708313,,0.6617217659950256,,
3,375,,,,,,,,,0.7051482200622559,0.5629550814628601
3,375,0.6619859337806702,,1206.127685546875,,0.8341184854507446,,0.6324920654296875,,,
4,399,,0.59375,,1199.8443603515625,,0.8272993564605713,,0.62672358751297,,
4,449,,0.703125,,1270.6519775390625,,0.8086255788803101,,0.5962130427360535,,
4,469,,,,,,,,,0.7129485011100769,0.5585697293281555
4,469,0.6608157753944397,,1209.7371826171875,,0.8259972929954529,,0.6237679123878479,,,
5,499,,0.703125,,1293.3968505859375,,0.7326535582542419,,0.5164387822151184,,
5,549,,0.546875,,1016.8507080078125,,1.067778468132019,,0.8977934122085571,,
5,563,,,,,,,,,0.7184087634086609,0.5576907992362976
5,563,0.6628217697143555,,1190.53515625,,0.816407322883606,,0.6173880696296692,,,
6,599,,0.765625,,1225.1885986328125,,0.71370929479599,,0.5088967680931091,,
6,649,,0.734375,,1126.7391357421875,,0.7127832770347595,,0.5244283676147461,,
6,657,,,,,,,,,0.714508593082428,0.5618836283683777
6,657,0.6628217697143555,,1189.91650390625,,0.819447934627533,,0.6205316185951233,,,
7,699,,0.421875,,1116.30810546875,,1.081944227218628,,0.8953329920768738,,
7,749,,0.671875,,1205.5574951171875,,0.784826397895813,,0.5832955837249756,,
7,751,,,,,,,,,0.7191887497901917,0.5579666495323181
7,751,0.6639919877052307,,1184.048828125,,0.8229917883872986,,0.6250561475753784,,,
8,799,,0.75,,1252.6640625,,0.7722882032394409,,0.562882661819458,,
8,845,,,,,,,,,0.7106084227561951,0.5628288388252258
8,845,0.6721832156181335,,1177.8209228515625,,0.8136358261108398,,0.6167417168617249,,,
9,849,,0.71875,,1196.20556640625,,0.7464099526405334,,0.546442449092865,,
9,899,,0.59375,,1162.5374755859375,,0.8890343308448792,,0.6946950554847717,,
9,939,,,,,,,,,0.7215288877487183,0.5569648742675781
9,939,0.6643263101577759,,1189.60888671875,,0.8205447196960449,,0.6216800808906555,,,
10,949,,0.640625,,1172.513916015625,,0.8379758596420288,,0.641968846321106,,
10,999,,0.6875,,1213.234619140625,,0.8089343309402466,,0.6061201095581055,,
10,1033,,,,,,,,,0.714508593082428,0.5639981031417847
10,1033,0.6670010089874268,,1182.2381591796875,,0.8141698241233826,,0.61653733253479,,,
11,1049,,0.796875,,1211.375244140625,,0.6987686157226562,,0.4962652027606964,,
11,1099,,0.65625,,1134.8394775390625,,0.8287543058395386,,0.639045238494873,,
11,1127,,,,,,,,,0.7246490120887756,0.5577677488327026
11,1127,0.6629889607429504,,1182.6690673828125,,0.8118636608123779,,0.6141589879989624,,,
12,1149,,0.703125,,1139.2537841796875,,0.7895925641059875,,0.5991455912590027,,
12,1199,,0.828125,,1130.3009033203125,,0.7429505586624146,,0.5540002584457397,,
12,1221,,,,,,,,,0.7191887497901917,0.5581893920898438
12,1221,0.6609829664230347,,1180.30810546875,,0.8204542994499207,,0.6231442093849182,,,
13,1249,,0.65625,,1114.31591796875,,0.8130490779876709,,0.6267709136009216,,
13,1299,,0.65625,,1031.667236328125,,0.7334530353546143,,0.560991108417511,,
13,1315,,,,,,,,,0.7106084227561951,0.55899977684021
13,1315,0.664660632610321,,1167.08447265625,,0.811240017414093,,0.6161407232284546,,,
14,1349,,0.734375,,1133.596435546875,,0.6903498768806458,,0.500848650932312,,
14,1399,,0.734375,,1189.605712890625,,0.7635859847068787,,0.5647217631340027,,
14,1409,,,,,,,,,0.7176287174224854,0.5570024251937866
14,1409,0.6603142619132996,,1168.303466796875,,0.8175795078277588,,0.6222763061523438,,,
15,1449,,0.765625,,1091.703369140625,,0.6603632569313049,,0.47786518931388855,,
15,1499,,0.546875,,1190.332763671875,,0.8924375772476196,,0.6934518218040466,,
15,1503,,,,,,,,,0.7199687957763672,0.5563815832138062
15,1503,0.6606485843658447,,1166.00146484375,,0.8150553703308105,,0.6201368570327759,,,
16,1549,,0.71875,,1204.318359375,,0.795853853225708,,0.5945301651954651,,
16,1597,,,,,,,,,0.7113884687423706,0.5578216910362244
16,1597,0.6601471304893494,,1161.3988037109375,,0.8139613270759583,,0.6198126077651978,,,
17,1599,,0.640625,,1191.4930419921875,,0.8106876015663147,,0.6115078926086426,,
17,1649,,0.671875,,1185.3468017578125,,0.8538134098052979,,0.6556611657142639,,
17,1691,,,,,,,,,0.7168486714363098,0.5586143732070923
17,1691,0.6673353314399719,,1174.9345703125,,0.8139264583587646,,0.6175147294998169,,,
18,1699,,0.609375,,1263.1962890625,,0.8888160586357117,,0.6776498556137085,,
18,1749,,0.703125,,1322.484130859375,,0.7950305342674255,,0.5739532709121704,,
18,1785,,,,,,,,,0.7121685147285461,0.5611370205879211
18,1785,0.6695085167884827,,1168.9195556640625,,0.8082980513572693,,0.612891674041748,,,
19,1799,,0.65625,,1233.9632568359375,,0.7716041803359985,,0.5653247833251953,,
