epoch,step,train_acc_epoch,train_acc_step,train_kl_epoch,train_kl_step,train_loss_epoch,train_loss_step,train_nll_epoch,train_nll_step,val_acc,val_loss
0,49,,0.671875,,566.1071166992188,,0.6540953516960144,,0.611350953578949,,
0,99,,0.6875,,522.9055786132812,,0.5919606685638428,,0.5524781942367554,,
0,149,,0.71875,,522.619384765625,,0.5932878851890564,,0.5538270473480225,,
0,199,,0.828125,,745.6229248046875,,0.5488783121109009,,0.4925794005393982,,
0,206,,,,,,,,,0.7107117772102356,0.5725217461585999
0,206,0.6871790885925293,,593.4484252929688,,0.6337493658065796,,0.5889405608177185,,,
1,249,,0.71875,,558.3493041992188,,0.6263982653617859,,0.5842396020889282,,
1,299,,0.734375,,558.0685424804688,,0.5334505438804626,,0.491313099861145,,
1,349,,0.625,,555.4842529296875,,0.7295374274253845,,0.6875950694084167,,
1,399,,0.640625,,556.6703491210938,,0.6289918422698975,,0.586959958076477,,
1,413,,,,,,,,,0.7089499831199646,0.5701948404312134
1,413,0.6889912486076355,,587.2810668945312,,0.6319587230682373,,0.5876154899597168,,,
2,449,,0.734375,,618.474609375,,0.5857090950012207,,0.5390106439590454,,
2,499,,0.640625,,606.235107421875,,0.6473753452301025,,0.6016010046005249,,
2,549,,0.71875,,520.2611083984375,,0.6219558119773865,,0.5826730132102966,,
2,599,,0.640625,,543.94384765625,,0.6808929443359375,,0.6398220062255859,,
2,620,,,,,,,,,0.7064834237098694,0.5785672068595886
2,620,0.6917849779129028,,596.0694580078125,,0.6345130801200867,,0.5895060300827026,,,
3,649,,0.734375,,517.9923095703125,,0.6135610342025757,,0.5744495391845703,,
3,699,,0.6875,,548.42236328125,,0.6092456579208374,,0.5678365230560303,,
3,749,,0.59375,,493.83502197265625,,0.6685391068458557,,0.6312516331672668,,
3,799,,0.578125,,771.1190795898438,,0.8941518664360046,,0.8359278440475464,,
3,827,,,,,,,,,0.711416482925415,0.570452868938446
3,827,0.6840078234672546,,602.5377807617188,,0.6396699547767639,,0.5941749215126038,,,
4,849,,0.71875,,539.27197265625,,0.6521635055541992,,0.6114453077316284,,
4,899,,0.734375,,584.5490112304688,,0.5879184603691101,,0.543781578540802,,
4,949,,0.703125,,543.894775390625,,0.6097899675369263,,0.5687227249145508,,
4,999,,0.703125,,563.8270263671875,,0.6225330829620361,,0.579960823059082,,
4,1034,,,,,,,,,0.7093023061752319,0.5745369791984558
4,1034,0.6895197629928589,,602.6742553710938,,0.632993221282959,,0.5874879360198975,,,
