epoch,step,train_acc_epoch,train_acc_step,train_kl_epoch,train_kl_step,train_loss_epoch,train_loss_step,train_nll_epoch,train_nll_step,val_acc,val_loss
0,15,,,,,,,,,0.7083333134651184,0.5938701033592224
0,15,0.6689791679382324,,544.5074462890625,,1.151476263999939,,0.6118256449699402,,,
1,31,,,,,,,,,0.7037037014961243,0.5942217707633972
1,31,0.6660059690475464,,554.2947387695312,,1.160154938697815,,0.6108042001724243,,,
2,47,,,,,,,,,0.7083333134651184,0.5936003923416138
2,47,0.6729435324668884,,551.362548828125,,1.1400296688079834,,0.5935849547386169,,,
3,49,,0.671875,,744.3464965820312,,1.3480534553527832,,0.6103463172912598,,
3,63,,,,,,,,,0.7037037014961243,0.5941586494445801
3,63,0.6570862531661987,,574.9697875976562,,1.171301007270813,,0.6014599204063416,,,
4,79,,,,,,,,,0.7037037014961243,0.6027306318283081
4,79,0.6848364472389221,,538.50244140625,,1.1271427869796753,,0.5934438705444336,,,
5,95,,,,,,,,,0.7083333134651184,0.5958159565925598
5,95,0.6897918581962585,,563.2313232421875,,1.1571288108825684,,0.5989213585853577,,,
6,99,,0.75,,567.481201171875,,1.115362524986267,,0.5529431104660034,,
6,111,,,,,,,,,0.7037037014961243,0.5941895842552185
6,111,0.6788899898529053,,550.5687866210938,,1.1451501846313477,,0.5994923710823059,,,
7,127,,,,,,,,,0.7083333134651184,0.5922009348869324
7,127,0.6769078373908997,,551.0941162109375,,1.1560975313186646,,0.609919011592865,,,
8,143,,,,,,,,,0.7083333134651184,0.5959951877593994
8,143,0.6808721423149109,,548.164794921875,,1.148401141166687,,0.6051256656646729,,,
9,149,,0.65625,,497.71759033203125,,1.0422425270080566,,0.5489643812179565,,
9,159,,,,,,,,,0.6990740895271301,0.5919859409332275
9,159,0.6699702739715576,,519.8840942382812,,1.134340763092041,,0.6190938949584961,,,
10,175,,,,,,,,,0.7037037014961243,0.5914446711540222
10,175,0.6620416045188904,,588.7427978515625,,1.195847511291504,,0.6123562455177307,,,
11,191,,,,,,,,,0.7037037014961243,0.5919737815856934
11,191,0.6719524264335632,,545.7920532226562,,1.1384716033935547,,0.597547709941864,,,
12,199,,0.734375,,431.9151306152344,,0.9924614429473877,,0.5643988251686096,,
12,207,,,,,,,,,0.7083333134651184,0.6001377105712891
12,207,0.6888008117675781,,558.7852783203125,,1.147692322731018,,0.5938912034034729,,,
13,223,,,,,,,,,0.7129629850387573,0.5970637202262878
13,223,0.674925684928894,,504.0433044433594,,1.1058155298233032,,0.606268048286438,,,
14,239,,,,,,,,,0.7037037014961243,0.5927597880363464
14,239,0.6620416045188904,,532.9667358398438,,1.136520266532898,,0.6083074808120728,,,
15,249,,0.625,,516.15087890625,,1.1067450046539307,,0.5951980948448181,,
15,255,,,,,,,,,0.7083333134651184,0.6002102494239807
15,255,0.66105055809021,,549.6668701171875,,1.1517765522003174,,0.6070126295089722,,,
16,271,,,,,,,,,0.7129629850387573,0.5968647003173828
16,271,0.6759167313575745,,542.7827758789062,,1.1419808864593506,,0.6040394306182861,,,
17,287,,,,,,,,,0.6990740895271301,0.6065624952316284
17,287,0.6669970154762268,,585.3646240234375,,1.184483528137207,,0.6043404936790466,,,
18,299,,0.640625,,498.9826965332031,,1.109192132949829,,0.6146602630615234,,
18,303,,,,,,,,,0.7037037014961243,0.6016747951507568
18,303,0.6828542947769165,,558.4642333984375,,1.172020673751831,,0.6185378432273865,,,
19,319,,,,,,,,,0.6990740895271301,0.5917430520057678
19,319,0.6620416045188904,,561.1065673828125,,1.1671100854873657,,0.61100834608078,,,
20,335,,,,,,,,,0.7268518805503845,0.593110203742981
20,335,0.6570862531661987,,567.0243530273438,,1.1959807872772217,,0.6340142488479614,,,
21,349,,0.703125,,535.9415893554688,,1.0847312211990356,,0.5535700917243958,,
21,351,,,,,,,,,0.7083333134651184,0.5976030826568604
21,351,0.6541129946708679,,551.2822265625,,1.1688014268875122,,0.6224365234375,,,
22,367,,,,,,,,,0.7083333134651184,0.5982283353805542
22,367,0.694747269153595,,589.7466430664062,,1.175065279006958,,0.5905790328979492,,,
23,383,,,,,,,,,0.7037037014961243,0.5957516431808472
23,383,0.6917740106582642,,524.3186645507812,,1.1282875537872314,,0.6086455583572388,,,
24,399,,0.7142857313156128,,499.50714111328125,,1.032372236251831,,0.5373204946517944,,
24,399,,,,,,,,,0.7129629850387573,0.6001222133636475
24,399,0.6422200202941895,,552.91015625,,1.1758650541305542,,0.6278868317604065,,,
25,415,,,,,,,,,0.7083333134651184,0.5955761671066284
25,415,0.6769078373908997,,559.7300415039062,,1.1463797092437744,,0.5916422605514526,,,
