epoch,step,train_acc_epoch,train_acc_step,train_kl_epoch,train_kl_step,train_loss_epoch,train_loss_step,train_nll_epoch,train_nll_step,val_acc,val_loss
0,49,,0.75,,648.6144409179688,,0.6312824487686157,,0.5676990151405334,,
0,99,,0.6875,,556.8687744140625,,0.6823960542678833,,0.6278064250946045,,
0,149,,0.796875,,648.0995483398438,,0.5724958181381226,,0.508962869644165,,
0,159,,,,,,,,,0.6848124265670776,0.5836538076400757
0,159,0.6715027689933777,,584.5802001953125,,0.667224109172821,,0.6099176406860352,,,
1,199,,0.796875,,520.6502685546875,,0.5709668397903442,,0.5199276804924011,,
1,249,,0.71875,,669.245849609375,,0.6598176956176758,,0.5942118167877197,,
1,299,,0.578125,,746.3650512695312,,0.8057281374931335,,0.732562243938446,,
1,319,,,,,,,,,0.686184823513031,0.582766056060791
1,319,0.6757180690765381,,577.1967163085938,,0.6629570126533508,,0.6063748002052307,,,
2,349,,0.65625,,601.477783203125,,0.7173087000846863,,0.6583460569381714,,
2,399,,0.65625,,627.796630859375,,0.7093530893325806,,0.6478104591369629,,
2,449,,0.671875,,491.4222412109375,,0.6612619757652283,,0.613088071346283,,
2,479,,,,,,,,,0.6838975548744202,0.5841731429100037
2,479,0.6791490912437439,,570.8040771484375,,0.6620809435844421,,0.6061253547668457,,,
3,499,,0.75,,652.370849609375,,0.6178740859031677,,0.5539224147796631,,
3,549,,0.703125,,627.5277099609375,,0.6442323923110962,,0.5827161073684692,,
3,599,,0.609375,,555.4911499023438,,0.7519011497497559,,0.6974465847015381,,
3,639,,,,,,,,,0.6880146265029907,0.5845646262168884
3,639,0.6815998554229736,,583.6206665039062,,0.6629903316497803,,0.605778694152832,,,
4,649,,0.609375,,576.8948974609375,,0.7444553971290588,,0.6879026293754578,,
4,699,,0.796875,,566.7442626953125,,0.56328284740448,,0.5077251195907593,,
4,749,,0.8125,,531.4652099609375,,0.5595042705535889,,0.5074049234390259,,
4,799,,0.5600000023841858,,687.8796997070312,,0.7219414710998535,,0.6545088887214661,,
4,799,,,,,,,,,0.6852698922157288,0.5844988822937012
4,799,0.6806195378303528,,575.83837890625,,0.6608152985572815,,0.6043661236763,,,
