epoch,train_nll,train_kl,train_loss,train_acc,lr
0,0.7153276205062866,1750.8310546875,0.9602676033973694,0.5625,0.001
0,0.7383673191070557,1617.519287109375,0.9646570682525635,0.453125,0.001
0,0.7342122197151184,1663.607177734375,0.9669496417045593,0.5625,0.001
0,0.7034509778022766,1729.795166015625,0.9454480409622192,0.421875,0.001
0,0.7026627659797668,1739.4346923828125,0.9460084438323975,0.546875,0.001
0,0.948758602142334,1686.5518798828125,1.1847059726715088,0.375,0.001
0,0.6875733137130737,1641.76123046875,0.9172545075416565,0.578125,0.001
0,0.6991071701049805,1803.539794921875,0.9514210820198059,0.625,0.001
0,0.6998151540756226,1704.223388671875,0.938234806060791,0.609375,0.001
0,0.6565540432929993,1705.3427734375,0.8951302766799927,0.671875,0.001
0,0.694359302520752,1745.8477783203125,0.9386021494865417,0.609375,0.001
0,0.8538394570350647,1643.14013671875,1.0837135314941406,0.484375,0.001
0,0.6641998887062073,1725.50927734375,0.9055973887443542,0.6875,0.001
0,0.6377873420715332,1748.193603515625,0.8823583722114563,0.609375,0.001
0,0.7425678372383118,1704.001953125,0.980956494808197,0.5,0.001
0,0.8385866284370422,1853.78369140625,1.09792959690094,0.484375,0.001
0,0.8225342035293579,1686.67431640625,1.058498740196228,0.421875,0.001
0,1.5870616436004639,1684.7606201171875,1.822758436203003,0.296875,0.001
0,0.6439282894134521,1648.701171875,0.8745803833007812,0.703125,0.001
0,0.9129976034164429,1728.8719482421875,1.1548655033111572,0.28125,0.001
0,0.6025123596191406,1822.4781494140625,0.857475757598877,0.703125,0.001
0,0.9085248708724976,1709.502197265625,1.147683024406433,0.53125,0.001
0,0.6447288393974304,1639.1500244140625,0.8740447759628296,0.671875,0.001
0,0.7497221231460571,1820.1201171875,1.0043556690216064,0.578125,0.001
0,0.78761225938797,1708.7021484375,1.0266584157943726,0.625,0.001
0,0.7812532186508179,1804.76171875,1.033738136291504,0.625,0.001
0,0.71695876121521,1775.7958984375,0.9653913378715515,0.65625,0.001
0,1.0142076015472412,1743.8470458984375,1.2581706047058105,0.734375,0.001
0,0.5682714581489563,1745.300537109375,0.8124377727508545,0.71875,0.001
0,0.59260493516922,1634.44873046875,0.8212631344795227,0.671875,0.001
0,0.8150302171707153,1621.7762451171875,1.0419155359268188,0.4375,0.001
0,0.6971591711044312,1703.533935546875,0.9354823231697083,0.625,0.001
0,0.6602428555488586,1804.714599609375,0.9127211570739746,0.71875,0.001
0,0.790583074092865,1733.155029296875,1.0330501794815063,0.3125,0.001
0,0.6087440252304077,1655.59326171875,0.8403603434562683,0.71875,0.001
0,0.858959436416626,1853.335205078125,1.1182396411895752,0.625,0.001
0,0.625281810760498,1673.225341796875,0.8593648076057434,0.65625,0.001
0,0.669289767742157,1730.341796875,0.9113633632659912,0.609375,0.001
0,0.6106695532798767,1720.122314453125,0.8513134121894836,0.6875,0.001
0,0.6056216955184937,1745.467041015625,0.8498112559318542,0.6875,0.001
0,0.5904384255409241,1697.42431640625,0.8279068470001221,0.640625,0.001
0,0.5421717166900635,1752.103515625,0.7872897386550903,0.75,0.001
0,0.7136709690093994,1749.8333740234375,0.958471417427063,0.625,0.001
0,0.7314482927322388,1710.4510498046875,0.9707391262054443,0.546875,0.001
0,0.6895971298217773,1755.617431640625,0.9352067708969116,0.59375,0.001
0,0.8308309316635132,1651.296875,1.061846137046814,0.390625,0.001
0,1.3800958395004272,1844.632080078125,1.6381585597991943,0.296875,0.001
0,0.6514946222305298,1635.91796875,0.8803583383560181,0.578125,0.001
0,0.6856907606124878,1694.7073974609375,0.9227790832519531,0.59375,0.001
0,0.6304796934127808,1744.1265869140625,0.874481737613678,0.625,0.001
0,0.6253198981285095,1633.4674072265625,0.8538408279418945,0.65625,0.001
0,0.6800332069396973,1749.1356201171875,0.9247360229492188,0.59375,0.001
0,0.6012669801712036,1800.5704345703125,0.8531655073165894,0.703125,0.001
0,0.6496230959892273,1651.5391845703125,0.8806722164154053,0.640625,0.001
0,0.7287525534629822,1717.037109375,0.9689648151397705,0.546875,0.001
