epoch,step,train_acc_epoch,train_acc_step,train_kl_epoch,train_kl_step,train_loss_epoch,train_loss_step,train_nll_epoch,train_nll_step,val_acc,val_loss
0,13,,,,,,,,,0.7292817831039429,0.5729466080665588
0,13,0.6481042504310608,,536.3907470703125,,1.2729169130325317,,0.6373829245567322,,,
1,27,,,,,,,,,0.7237569093704224,0.5729983448982239
1,27,0.649289071559906,,565.8522338867188,,1.3200433254241943,,0.6496022343635559,,,
2,41,,,,,,,,,0.7182320356369019,0.569244921207428
2,41,0.6575829386711121,,567.830078125,,1.3108737468719482,,0.638089120388031,,,
3,49,,0.734375,,654.8884887695312,,1.358222246170044,,0.5822879672050476,,
3,55,,,,,,,,,0.7237569093704224,0.570168673992157
3,55,0.6409952640533447,,543.5845947265625,,1.298450231552124,,0.6543926000595093,,,
4,69,,,,,,,,,0.7292817831039429,0.5707262754440308
4,69,0.6563981175422668,,541.1640014648438,,1.251969575881958,,0.6107801198959351,,,
5,83,,,,,,,,,0.7237569093704224,0.5709608197212219
5,83,0.6516587734222412,,506.0731506347656,,1.216858148574829,,0.6172453761100769,,,
6,97,,,,,,,,,0.7127071619033813,0.5681062340736389
6,97,0.6694312691688538,,515.7091674804688,,1.2181875705718994,,0.6071577072143555,,,
7,99,,0.734375,,492.92987060546875,,1.1497185230255127,,0.5656784176826477,,
7,111,,,,,,,,,0.7182320356369019,0.5686169862747192
7,111,0.6587677597999573,,538.08447265625,,1.2450186014175415,,0.6074777245521545,,,
8,125,,,,,,,,,0.7127071619033813,0.5673272609710693
8,125,0.6469194293022156,,532.7435913085938,,1.2571836709976196,,0.6259707808494568,,,
9,139,,,,,,,,,0.7237569093704224,0.5659689903259277
9,139,0.6753554344177246,,550.3135986328125,,1.2723170518875122,,0.6202864646911621,,,
10,149,,0.6875,,565.6117553710938,,1.301855206489563,,0.6316990852355957,,
10,153,,,,,,,,,0.7182320356369019,0.5655524134635925
10,153,0.6682464480400085,,538.075927734375,,1.2403457164764404,,0.6028149724006653,,,
11,167,,,,,,,,,0.7292817831039429,0.5668532252311707
11,167,0.6552132964134216,,573.0914916992188,,1.302643060684204,,0.6236246824264526,,,
12,181,,,,,,,,,0.7182320356369019,0.5644944906234741
