epoch,step,test_acc,test_loss
0,0,0.5611421465873718,0.6842062473297119
0,0,0.6338164210319519,0.6539808511734009
0,0,0.639964759349823,0.6329870820045471
0,0,0.6449332237243652,0.6446917057037354
0,0,0.6527116894721985,0.6452593803405762
0,0,0.6429199576377869,0.6822544932365417
0,0,0.6676384806632996,0.6938309073448181
