epoch,step,test_acc,test_loss
0,0,0.6893776059150696,0.6124188303947449
0,0,0.701308012008667,0.5781998634338379
0,0,0.6990081667900085,0.5772570967674255
0,0,0.6873652338981628,0.5949330925941467
0,0,0.6896650791168213,0.5915340185165405
0,0,0.6957021951675415,0.5860840678215027
0,0,0.6906712651252747,0.5871824622154236
