epoch,step,train_acc_epoch,train_acc_step,train_kl_epoch,train_kl_step,train_loss_epoch,train_loss_step,train_nll_epoch,train_nll_step,val_acc,val_loss
0,49,,0.609375,,1122.9644775390625,,0.9205366373062134,,0.7801836133003235,,
0,99,,0.71875,,1083.94091796875,,0.6603562831878662,,0.524880588054657,,
0,125,,,,,,,,,0.692711353302002,0.5926129817962646
0,125,0.6862891912460327,,1082.05322265625,,0.7255160808563232,,0.5902763605117798,,,
1,149,,0.453125,,1051.564697265625,,0.8884965181350708,,0.7570673823356628,,
1,199,,0.6875,,935.6358032226562,,0.8132836818695068,,0.6963438391685486,,
1,249,,0.578125,,1011.86865234375,,0.741291344165802,,0.614823579788208,,
1,251,,,,,,,,,0.6874635815620422,0.5916790962219238
1,251,0.6839144825935364,,1086.1572265625,,0.7275562882423401,,0.5918033719062805,,,
2,299,,0.625,,1055.9344482421875,,0.8280249834060669,,0.696049690246582,,
2,349,,0.671875,,1141.2001953125,,0.7640913128852844,,0.6214591264724731,,
2,377,,,,,,,,,0.6874635815620422,0.5910537242889404
2,377,0.6802899837493896,,1083.8076171875,,0.7347177267074585,,0.5992586612701416,,,
3,399,,0.828125,,1171.212646484375,,0.5858312249183655,,0.43944793939590454,,
3,449,,0.65625,,1091.558349609375,,0.7365237474441528,,0.6000959873199463,,
3,499,,0.625,,1103.8807373046875,,0.7582270503044128,,0.6202592253684998,,
3,503,,,,,,,,,0.6822157502174377,0.5908900499343872
3,503,0.6792901158332825,,1085.132568359375,,0.7391897439956665,,0.6035650968551636,,,
4,549,,0.5625,,977.7430419921875,,0.7944753170013428,,0.6722726821899414,,
4,599,,0.609375,,1050.3206787109375,,0.7516888976097107,,0.620415210723877,,
4,629,,,,,,,,,0.6886297464370728,0.5903742909431458
4,629,0.6735408306121826,,1087.1834716796875,,0.7409541010856628,,0.605073094367981,,,
5,649,,0.703125,,1121.968994140625,,0.6906256675720215,,0.5503970384597778,,
5,699,,0.71875,,1136.472412109375,,0.6926573514938354,,0.5506160259246826,,
5,749,,0.765625,,989.3693237304688,,0.6575026512145996,,0.5338469743728638,,
5,755,,,,,,,,,0.6903790235519409,0.5915422439575195
5,755,0.6847894191741943,,1076.122314453125,,0.7356844544410706,,0.6011859178543091,,,
6,799,,0.640625,,1055.27099609375,,0.7586476802825928,,0.6267552971839905,,
6,849,,0.75,,1039.706298828125,,0.6528833508491516,,0.5229362845420837,,
6,881,,,,,,,,,0.6822157502174377,0.5928472280502319
6,881,0.6805399060249329,,1075.147216796875,,0.731342077255249,,0.5969654321670532,,,
7,899,,0.71875,,1078.943115234375,,0.7130573987960815,,0.5782063603401184,,
7,949,,0.546875,,1010.3076171875,,0.7550380229949951,,0.628765344619751,,
7,999,,0.703125,,1099.19384765625,,0.677170991897583,,0.5397889614105225,,
7,1007,,,,,,,,,0.6892127990722656,0.5919690728187561
7,1007,0.6800400018692017,,1062.1361083984375,,0.730907142162323,,0.5981571078300476,,,
8,1049,,0.703125,,1199.85205078125,,0.6959871649742126,,0.5460243821144104,,
8,1099,,0.734375,,1177.44140625,,0.6977379322052002,,0.5505761504173279,,
8,1133,,,,,,,,,0.6886297464370728,0.5933660268783569
8,1133,0.6836645603179932,,1085.6434326171875,,0.7351882457733154,,0.5994996428489685,,,
9,1149,,0.578125,,917.6819458007812,,0.7261464595794678,,0.6114505529403687,,
9,1199,,0.734375,,927.2913818359375,,0.6641368865966797,,0.5482399463653564,,
9,1249,,0.734375,,1028.5228271484375,,0.6956939101219177,,0.5671446323394775,,
9,1259,,,,,,,,,0.6880466341972351,0.5932322144508362
9,1259,0.6807898879051208,,1072.2244873046875,,0.731141984462738,,0.5971306562423706,,,
10,1299,,0.671875,,1053.724853515625,,0.7189368009567261,,0.5872376561164856,,
10,1349,,0.75,,1020.2412109375,,0.6588319540023804,,0.5313177704811096,,
10,1385,,,,,,,,,0.6921283006668091,0.5942620635032654
10,1385,0.681664764881134,,1090.65234375,,0.7381859421730042,,0.6018713712692261,,,
11,1399,,0.796875,,1028.9013671875,,0.638495147228241,,0.5098985433578491,,
11,1449,,0.5625,,932.5377807617188,,0.8298645615577698,,0.7133119106292725,,
11,1499,,0.609375,,997.3993530273438,,0.7236987948417664,,0.5990394353866577,,
11,1511,,,,,,,,,0.6886297464370728,0.5956662893295288
11,1511,0.6849144101142883,,1073.68994140625,,0.726149320602417,,0.5919549465179443,,,
12,1549,,0.5625,,1135.259765625,,0.825530469417572,,0.683640718460083,,
12,1599,,0.65625,,930.0897216796875,,0.7567075490951538,,0.6404608488082886,,
12,1637,,,,,,,,,0.6839650273323059,0.5924288034439087
12,1637,0.6870391368865967,,1066.0751953125,,0.726746678352356,,0.5935038924217224,,,
13,1649,,0.65625,,1195.07861328125,,0.7356851696968079,,0.5863190293312073,,
13,1699,,0.640625,,1201.2177734375,,0.7719380855560303,,0.6218045949935913,,
13,1749,,0.71875,,1226.193359375,,0.736235499382019,,0.5829804539680481,,
13,1763,,,,,,,,,0.6892127990722656,0.5934763550758362
13,1763,0.6770403981208801,,1071.717529296875,,0.7346044778823853,,0.6006565690040588,,,
14,1799,,0.625,,1130.385986328125,,0.7608748078346252,,0.6195942163467407,,
14,1849,,0.75,,1170.343505859375,,0.6760237216949463,,0.5297490954399109,,
14,1889,,,,,,,,,0.6915451884269714,0.5940954685211182
14,1889,0.6882889866828918,,1079.110107421875,,0.7309783697128296,,0.5961065888404846,,,
15,1899,,0.609375,,1144.3876953125,,0.8051745295524597,,0.6621439456939697,,
15,1949,,0.640625,,1038.755859375,,0.7488580942153931,,0.6190298199653625,,
15,1999,,0.671875,,1000.3539428710938,,0.729907214641571,,0.6048786044120789,,
