epoch,step,test_acc,test_loss
0,0,0.6201117038726807,0.6344232559204102
0,0,0.6628019213676453,0.6158308386802673
0,0,0.6698943376541138,0.5970829129219055
0,0,0.6771405935287476,0.5925990343093872
0,0,0.6717411875724792,0.5949324369430542
0,0,0.6948109269142151,0.5802639126777649
0,0,0.7069970965385437,0.5780503153800964
