epoch,step,train_acc_epoch,train_acc_step,train_kl_epoch,train_kl_step,train_loss_epoch,train_loss_step,train_nll_epoch,train_nll_step,val_acc,val_loss
0,15,,,,,,,,,0.7184466123580933,0.5565600991249084
0,15,0.6909469366073608,,570.0098266601562,,1.1829875707626343,,0.5898452997207642,,,
1,31,,,,,,,,,0.7184466123580933,0.5550142526626587
1,31,0.660770058631897,,522.6089477539062,,1.1536262035369873,,0.6098082661628723,,,
2,47,,,,,,,,,0.7184466123580933,0.5545942187309265
2,47,0.6857439875602722,,522.9607543945312,,1.1436012983322144,,0.599417507648468,,,
3,49,,0.515625,,586.5534057617188,,1.2916091680526733,,0.6812518239021301,,
3,63,,,,,,,,,0.7233009934425354,0.5546212792396545
3,63,0.6836628317832947,,572.5993041992188,,1.1774933338165283,,0.5816564559936523,,,
4,79,,,,,,,,,0.7330096960067749,0.5546663403511047
4,79,0.6753382086753845,,551.9749755859375,,1.1774351596832275,,0.6030595898628235,,,
5,95,,,,,,,,,0.708737850189209,0.5547824501991272
5,95,0.6742976307868958,,548.9127197265625,,1.1681365966796875,,0.596947431564331,,,
6,99,,0.546875,,498.7381286621094,,1.2474539279937744,,0.7284756898880005,,
6,111,,,,,,,,,0.7184466123580933,0.5547866225242615
6,111,0.6878252029418945,,507.7508544921875,,1.1251885890960693,,0.5968318581581116,,,
7,127,,,,,,,,,0.7281553149223328,0.5552468299865723
7,127,0.6867846250534058,,550.1029052734375,,1.1672388315200806,,0.5948113799095154,,,
8,143,,,,,,,,,0.7281553149223328,0.5551889538764954
8,143,0.6659729480743408,,555.7691040039062,,1.1790440082550049,,0.6007201671600342,,,
9,149,,0.75,,572.1912841796875,,1.1029331684112549,,0.5075207352638245,,
9,159,,,,,,,,,0.7233009934425354,0.5555773973464966
9,159,0.7034339308738708,,528.5717163085938,,1.1304346323013306,,0.5804117918014526,,,
10,175,,,,,,,,,0.7184466123580933,0.5559688210487366
10,175,0.6982309818267822,,533.7028198242188,,1.1313462257385254,,0.5759843587875366,,,
11,191,,,,,,,,,0.7038834691047668,0.5610811710357666
11,191,0.6795005202293396,,526.0535278320312,,1.1494250297546387,,0.6020224690437317,,,
12,199,,0.5625,,474.948486328125,,1.4785751104354858,,0.9843518733978271,,
12,207,,,,,,,,,0.708737850189209,0.5575912594795227
12,207,0.6690946817398071,,553.7973022460938,,1.2221014499664307,,0.6458293795585632,,,
13,223,,,,,,,,,0.7281553149223328,0.5564363598823547
13,223,0.6951092481613159,,579.7827758789062,,1.188905954360962,,0.5855939984321594,,,
14,239,,,,,,,,,0.7233009934425354,0.5587590932846069
14,239,0.6815816760063171,,554.1761474609375,,1.1665369272232056,,0.5898708701133728,,,
15,249,,0.703125,,443.739990234375,,1.0769078731536865,,0.6151596307754517,,
15,255,,,,,,,,,0.7184466123580933,0.5633441805839539
15,255,0.6836628317832947,,532.0096435546875,,1.1702672243118286,,0.6166671514511108,,,
16,271,,,,,,,,,0.7135922312736511,0.5559624433517456
16,271,0.652445375919342,,547.3043823242188,,1.1761854887008667,,0.6066700220108032,,,
17,287,,,,,,,,,0.7038834691047668,0.5628077387809753
17,287,0.6670135259628296,,552.7114868164062,,1.1788997650146484,,0.6037578582763672,,,
18,299,,0.6875,,644.480224609375,,1.2193028926849365,,0.5486677885055542,,
18,303,,,,,,,,,0.708737850189209,0.5600599050521851
18,303,0.6795005202293396,,566.633544921875,,1.198712944984436,,0.6090838313102722,,,
19,319,,,,,,,,,0.7184466123580933,0.5561431646347046
19,319,0.6899063587188721,,530.8939819335938,,1.1485580205917358,,0.5961188673973083,,,
20,335,,,,,,,,,0.708737850189209,0.5555304884910583
20,335,0.6836628317832947,,526.9434204101562,,1.1655830144882202,,0.6172546148300171,,,
21,349,,0.765625,,423.8238525390625,,1.004378080368042,,0.5633542537689209,,
21,351,,,,,,,,,0.7281553149223328,0.5560504198074341
21,351,0.6815816760063171,,537.6853637695312,,1.1419645547866821,,0.5824584364891052,,,
22,367,,,,,,,,,0.7330096960067749,0.5547094345092773
22,367,0.6680541038513184,,572.1090087890625,,1.2028752565383911,,0.6075485944747925,,,
23,383,,,,,,,,,0.7233009934425354,0.5562735795974731
23,383,0.6711758375167847,,583.5858764648438,,1.240439534187317,,0.6331700682640076,,,
24,399,,1.0,,607.3548583984375,,0.7561971545219421,,0.12419413030147552,,
24,399,,,,,,,,,0.7330096960067749,0.5524187684059143
