epoch,step,test_accuracy,test_loss
0,0,0.6613398790359497,0.609034538269043
0,0,0.6195651888847351,0.6691332459449768
0,0,0.6263736486434937,0.6584635972976685
0,0,0.6203703880310059,0.6579542756080627
0,0,0.5437787771224976,0.6798460483551025
0,0,0.5488371849060059,0.6801071763038635
0,0,0.5175438523292542,0.6917060613632202
