epoch,step,train_acc_epoch,train_acc_step,train_kl_epoch,train_kl_step,train_loss_epoch,train_loss_step,train_nll_epoch,train_nll_step,val_acc,val_loss
0,49,,0.71875,,517.7227783203125,,0.6112270355224609,,0.5723881125450134,,
0,99,,0.65625,,639.9296264648438,,0.6880009174346924,,0.639994204044342,,
0,149,,0.640625,,628.0861206054688,,0.665595531463623,,0.6184772849082947,,
0,199,,0.71875,,567.5281982421875,,0.5700194835662842,,0.5274442434310913,,
0,208,,,,,,,,,0.6912845373153687,0.5939688682556152
0,208,0.6757689714431763,,615.3256225585938,,0.6458171010017395,,0.5996561646461487,,,
1,249,,0.609375,,657.218017578125,,0.7138890624046326,,0.6645854115486145,,
1,299,,0.609375,,751.2637939453125,,0.7121458053588867,,0.65578693151474,,
1,349,,0.515625,,799.3228149414062,,0.7385126352310181,,0.6785484552383423,,
1,399,,0.765625,,618.30615234375,,0.5666120648384094,,0.5202274918556213,,
1,417,,,,,,,,,0.6891844868659973,0.6015134453773499
1,417,0.6819955110549927,,621.9285278320312,,0.6403346061706543,,0.5936782956123352,,,
2,449,,0.71875,,601.21875,,0.6363227367401123,,0.5912200808525085,,
2,499,,0.671875,,578.7366943359375,,0.6261765360832214,,0.5827604532241821,,
2,549,,0.5625,,503.253662109375,,0.7393426299095154,,0.7015891671180725,,
2,599,,0.671875,,755.4530029296875,,0.6507423520088196,,0.5940691828727722,,
2,626,,,,,,,,,0.6902344822883606,0.595698356628418
2,626,0.6845461130142212,,618.4710083007812,,0.6417246460914612,,0.595327615737915,,,
3,649,,0.734375,,482.2859191894531,,0.6166102886199951,,0.5804297924041748,,
3,699,,0.59375,,496.7281188964844,,0.6740521192550659,,0.6367881894111633,,
3,749,,0.71875,,710.2716064453125,,0.611407995223999,,0.558124303817749,,
3,799,,0.609375,,512.59716796875,,0.7142527103424072,,0.6757982969284058,,
3,835,,,,,,,,,0.6916345953941345,0.595361590385437
3,835,0.6808702349662781,,610.3272094726562,,0.6421128511428833,,0.5963269472122192,,,
4,849,,0.703125,,661.2208862304688,,0.6328675746917725,,0.583263635635376,,
4,899,,0.671875,,607.2808227539062,,0.6359800696372986,,0.5904226303100586,,
4,949,,0.765625,,512.3231201171875,,0.5645736455917358,,0.5261397957801819,,
4,999,,0.5625,,644.719482421875,,0.7498542666435242,,0.701488196849823,,
4,1044,,,,,,,,,0.6891844868659973,0.5971289873123169
4,1044,0.6797449588775635,,619.0280151367188,,0.6404976844787598,,0.5940589308738708,,,
5,1049,,0.671875,,638.5870971679688,,0.6633317470550537,,0.6154257655143738,,
