epoch,step,test_accuracy,test_loss
0,0,0.6865301132202148,0.7385991215705872
0,0,0.6492753624916077,2.7225136756896973
0,0,0.6294013857841492,2.8366687297821045
0,0,0.6433621644973755,4.061694622039795
0,0,0.6279733777046204,6.578320503234863
0,0,0.6235707998275757,17.74161720275879
0,0,0.5422740578651428,34.474029541015625
