epoch,step,train_acc_epoch,train_acc_step,train_kl_epoch,train_kl_step,train_loss_epoch,train_loss_step,train_nll_epoch,train_nll_step,val_acc,val_loss
0,15,,,,,,,,,0.7255814075469971,0.5583097338676453
0,15,0.6663346886634827,,538.1541137695312,,1.155106544494629,,0.6190965175628662,,,
1,31,,,,,,,,,0.7209302186965942,0.5577616691589355
1,31,0.6354581713676453,,503.82183837890625,,1.1537699699401855,,0.651955246925354,,,
2,47,,,,,,,,,0.7209302186965942,0.5605075359344482
2,47,0.6743028163909912,,558.6983642578125,,1.157697081565857,,0.6012244820594788,,,
3,49,,0.671875,,558.6068725585938,,1.153950810432434,,0.597569465637207,,
3,63,,,,,,,,,0.7209302186965942,0.5601829886436462
3,63,0.675298810005188,,551.171142578125,,1.1445748805999756,,0.5955996513366699,,,
4,79,,,,,,,,,0.7209302186965942,0.5656603574752808
4,79,0.6892430186271667,,532.4724731445312,,1.1211943626403809,,0.5908433794975281,,,
5,95,,,,,,,,,0.7162790894508362,0.5630363821983337
5,95,0.6633465886116028,,524.7962036132812,,1.1380794048309326,,0.6153740882873535,,,
6,99,,0.765625,,546.8556518554688,,1.1338850259780884,,0.5892080664634705,,
6,111,,,,,,,,,0.7209302186965942,0.5612399578094482
6,111,0.6703187227249146,,551.355224609375,,1.1408787965774536,,0.5917202234268188,,,
7,127,,,,,,,,,0.7209302186965942,0.5608546137809753
7,127,0.6643426418304443,,547.2084350585938,,1.142138957977295,,0.5971106886863708,,,
8,143,,,,,,,,,0.7209302186965942,0.5647016167640686
8,143,0.6723107695579529,,554.5846557617188,,1.165509819984436,,0.6131348609924316,,,
9,149,,0.40625,,511.6593017578125,,1.4236770868301392,,0.9140562415122986,,
9,159,,,,,,,,,0.7209302186965942,0.5652779340744019
9,159,0.6434262990951538,,522.5469970703125,,1.1433131694793701,,0.6228481531143188,,,
10,175,,,,,,,,,0.7162790894508362,0.5666101574897766
10,175,0.6862549781799316,,510.00994873046875,,1.103058934211731,,0.5950809717178345,,,
11,191,,,,,,,,,0.7209302186965942,0.5655316710472107
11,191,0.6583665609359741,,564.4852294921875,,1.195508360862732,,0.6332721710205078,,,
12,199,,0.734375,,605.3170776367188,,1.1648881435394287,,0.5619826316833496,,
12,207,,,,,,,,,0.7209302186965942,0.5611887574195862
12,207,0.6643426418304443,,566.9461669921875,,1.1751866340637207,,0.6104990839958191,,,
13,223,,,,,,,,,0.7302325367927551,0.5595133304595947
13,223,0.7021912336349487,,520.7088623046875,,1.1154589653015137,,0.596824586391449,,,
14,239,,,,,,,,,0.7209302186965942,0.5610640048980713
14,239,0.6633465886116028,,544.0239868164062,,1.1399197578430176,,0.5980631709098816,,,
15,249,,0.734375,,548.9483642578125,,1.1317369937896729,,0.5849756002426147,,
15,255,,,,,,,,,0.7209302186965942,0.5642824172973633
15,255,0.6573705077171326,,568.3213500976562,,1.1957448720932007,,0.6296877861022949,,,
16,271,,,,,,,,,0.7209302186965942,0.5593517422676086
16,271,0.6902390718460083,,593.4173583984375,,1.1905384063720703,,0.5994853377342224,,,
17,287,,,,,,,,,0.7162790894508362,0.5593470931053162
17,287,0.6503984332084656,,553.03173828125,,1.1766343116760254,,0.6258057355880737,,,
18,299,,0.6875,,566.96875,,1.165787935256958,,0.6010780930519104,,
18,303,,,,,,,,,0.7255814075469971,0.5595672130584717
18,303,0.68824702501297,,542.1749267578125,,1.154436707496643,,0.6144218444824219,,,
19,319,,,,,,,,,0.7209302186965942,0.5614150762557983
19,319,0.6802788972854614,,556.1156616210938,,1.1614633798599243,,0.6075634360313416,,,
20,335,,,,,,,,,0.7255814075469971,0.5602127313613892
20,335,0.6743028163909912,,520.42724609375,,1.1220965385437012,,0.6037426590919495,,,
21,349,,0.640625,,449.2362365722656,,1.1162679195404053,,0.6688214540481567,,
21,351,,,,,,,,,0.7162790894508362,0.5641017556190491
21,351,0.6902390718460083,,519.2149047851562,,1.1061123609542847,,0.5889660120010376,,,
22,367,,,,,,,,,0.7162790894508362,0.5643850564956665
22,367,0.6513944268226624,,560.3848266601562,,1.190883994102478,,0.6327319145202637,,,
23,383,,,,,,,,,0.7209302186965942,0.5604898929595947
23,383,0.6842629313468933,,549.415771484375,,1.1469511985778809,,0.5997244119644165,,,
24,399,,0.5681818127632141,,700.2652587890625,,1.3127975463867188,,0.6153221130371094,,
24,399,,,,,,,,,0.7209302186965942,0.561951220035553
24,399,0.6593625545501709,,534.8568115234375,,1.1413731575012207,,0.6086470484733582,,,
25,415,,,,,,,,,0.7116279006004333,0.569543719291687
25,415,0.6962151527404785,,535.1109008789062,,1.1270356178283691,,0.5940564870834351,,,
26,431,,,,,,,,,0.7209302186965942,0.565044105052948
26,431,0.6673306822776794,,544.9884033203125,,1.161948800086975,,0.6191316246986389,,,
27,447,,,,,,,,,0.7162790894508362,0.5593611598014832
27,447,0.6703187227249146,,591.3924560546875,,1.1830296516418457,,0.5939934253692627,,,
28,449,,0.640625,,502.03802490234375,,1.1343772411346436,,0.6343393325805664,,
28,463,,,,,,,,,0.7209302186965942,0.561711847782135
28,463,0.6693227291107178,,545.038330078125,,1.1397818326950073,,0.5969148278236389,,,
29,479,,,,,,,,,0.7209302186965942,0.5664315223693848
29,479,0.6653386354446411,,585.1328735351562,,1.1881078481674194,,0.6053061485290527,,,
30,495,,,,,,,,,0.7209302186965942,0.563293993473053
30,495,0.6713147163391113,,550.9920043945312,,1.1701750755310059,,0.6213782429695129,,,
31,499,,0.8125,,548.025146484375,,1.075852394104004,,0.5300106406211853,,
31,511,,,,,,,,,0.7255814075469971,0.5615122318267822
31,511,0.6822709441184998,,548.357177734375,,1.1494539976119995,,0.6032812595367432,,,
32,527,,,,,,,,,0.7209302186965942,0.5624089241027832
32,527,0.6474103331565857,,540.9983520507812,,1.1674498319625854,,0.6286067366600037,,,
33,543,,,,,,,,,0.7255814075469971,0.5590250492095947
33,543,0.6703187227249146,,548.9605102539062,,1.1624277830123901,,0.6156542897224426,,,
34,549,,0.765625,,669.6612548828125,,1.1809394359588623,,0.5139461159706116,,
34,559,,,,,,,,,0.7255814075469971,0.5586138963699341
34,559,0.6633465886116028,,555.8699340820312,,1.1988184452056885,,0.6451630592346191,,,
35,575,,,,,,,,,0.7302325367927551,0.5626221299171448
35,575,0.649402379989624,,569.12841796875,,1.1947020292282104,,0.6278409361839294,,,
36,591,,,,,,,,,0.7255814075469971,0.5584937930107117
36,591,0.68824702501297,,514.7833251953125,,1.1222398281097412,,0.6095074415206909,,,
37,599,,0.765625,,348.4462585449219,,0.8504440784454346,,0.5033860206604004,,
37,607,,,,,,,,,0.7255814075469971,0.5583164095878601
37,607,0.6792828440666199,,577.1238403320312,,1.1783273220062256,,0.6035027503967285,,,
38,623,,,,,,,,,0.7209302186965942,0.564709484577179
38,623,0.6503984332084656,,576.8380126953125,,1.1880935430526733,,0.6135536432266235,,,
39,639,,,,,,,,,0.7209302186965942,0.5648969411849976
39,639,0.6653386354446411,,554.0112915039062,,1.1759741306304932,,0.6241700053215027,,,
40,649,,0.703125,,467.7684631347656,,1.0222653150558472,,0.5563604235649109,,
40,655,,,,,,,,,0.7255814075469971,0.5591105222702026
40,655,0.6673306822776794,,536.5301513671875,,1.1833076477050781,,0.6489149928092957,,,
41,671,,,,,,,,,0.7255814075469971,0.5594607591629028
41,671,0.6503984332084656,,572.7484741210938,,1.2039810419082642,,0.6335145235061646,,,
42,687,,,,,,,,,0.7255814075469971,0.5599974393844604
42,687,0.6892430186271667,,525.0111083984375,,1.1192315816879272,,0.5963121056556702,,,
43,699,,0.53125,,569.5892944335938,,1.2487766742706299,,0.6814565658569336,,
43,703,,,,,,,,,0.7255814075469971,0.5590121746063232
43,703,0.6653386354446411,,538.5908813476562,,1.1490700244903564,,0.6126250624656677,,,
44,719,,,,,,,,,0.7162790894508362,0.5644115805625916
44,719,0.6862549781799316,,506.27032470703125,,1.0831464529037476,,0.5788929462432861,,,
45,735,,,,,,,,,0.7209302186965942,0.5659962296485901
45,735,0.675298810005188,,498.0921936035156,,1.084312081336975,,0.5882042050361633,,,
46,749,,0.65625,,532.1704711914062,,1.1870826482772827,,0.6570323705673218,,
46,751,,,,,,,,,0.7209302186965942,0.5658920407295227
46,751,0.6872509717941284,,550.249267578125,,1.1451293230056763,,0.5970723628997803,,,
47,767,,,,,,,,,0.7255814075469971,0.5599429607391357
47,767,0.6922310590744019,,528.4011840820312,,1.1167141199111938,,0.5904181003570557,,,
48,783,,,,,,,,,0.7255814075469971,0.5597770810127258
48,783,0.6892430186271667,,539.0443725585938,,1.120208501815796,,0.5833118557929993,,,
49,799,,0.6136363744735718,,593.9849853515625,,1.2110778093338013,,0.6194592714309692,,
49,799,,,,,,,,,0.7255814075469971,0.5591121912002563
49,799,0.6603585481643677,,581.5286254882812,,1.2083687782287598,,0.6291568875312805,,,
