epoch,step,test_acc,test_loss
0,0,0.6902545094490051,0.6053056716918945
0,0,0.6734299659729004,0.6047363877296448
0,0,0.6954225301742554,0.5916213989257812
0,0,0.6975647807121277,0.5803616046905518
0,0,0.6831588745117188,0.5916410088539124
0,0,0.711521565914154,0.5703759789466858
0,0,0.7230320572853088,0.5910870432853699
