epoch,train_nll,train_kl,train_loss,train_acc,lr
0,0.3134850561618805,580393.9375,0.3134850561618805,0.8125,0.001
0,0.3045162260532379,583079.375,0.3045162260532379,0.78125,0.001
0,0.3591347634792328,582157.625,0.3591347634792328,0.796875,0.001
0,0.43112829327583313,583593.0,0.43112829327583313,0.765625,0.001
0,0.3643706738948822,581965.0625,0.3643706738948822,0.8125,0.001
0,0.3926717936992645,581405.5625,0.3926717936992645,0.796875,0.001
0,0.2938992381095886,584965.875,0.2938992381095886,0.828125,0.001
0,0.3310246467590332,583145.875,0.3310246467590332,0.796875,0.001
0,0.46195846796035767,585215.5625,0.46195846796035767,0.71875,0.001
0,0.2524307072162628,583704.875,0.2524307072162628,0.875,0.001
0,0.244967982172966,582868.375,0.244967982172966,0.875,0.001
0,0.35005348920822144,583786.875,0.35005348920822144,0.78125,0.001
0,0.46864521503448486,582034.125,0.46864521503448486,0.6875,0.001
0,0.4110419452190399,585193.5,0.4110419452190399,0.671875,0.001
0,0.3829338848590851,584720.75,0.3829338848590851,0.734375,0.001
0,0.35396808385849,583226.375,0.35396808385849,0.84375,0.001
0,0.3397192060947418,585942.125,0.3397192060947418,0.828125,0.001
0,0.3184099793434143,585460.875,0.3184099793434143,0.84375,0.001
0,0.24799594283103943,582530.375,0.24799594283103943,0.828125,0.001
0,0.26124611496925354,584510.5,0.26124611496925354,0.90625,0.001
0,0.321774423122406,581521.875,0.321774423122406,0.78125,0.001
0,0.3542543947696686,580930.125,0.3542543947696686,0.796875,0.001
0,0.3167296350002289,585376.375,0.3167296350002289,0.765625,0.001
0,0.33609986305236816,586380.125,0.33609986305236816,0.796875,0.001
0,0.29019367694854736,583553.1875,0.29019367694854736,0.84375,0.001
0,0.47993776202201843,580950.625,0.47993776202201843,0.71875,0.001
0,0.32154250144958496,583084.8125,0.32154250144958496,0.78125,0.001
0,0.37723061442375183,586314.6875,0.37723061442375183,0.78125,0.001
0,0.23792116343975067,585419.25,0.23792116343975067,0.90625,0.001
0,0.2268485277891159,582669.6875,0.2268485277891159,0.875,0.001
0,0.25469574332237244,581384.1875,0.25469574332237244,0.84375,0.001
0,0.26680296659469604,583790.375,0.26680296659469604,0.78125,0.001
0,0.4515911936759949,582715.75,0.4515911936759949,0.734375,0.001
0,0.3555382490158081,584056.6875,0.3555382490158081,0.796875,0.001
0,0.2772398591041565,583266.0625,0.2772398591041565,0.84375,0.001
0,0.23856838047504425,584217.625,0.23856838047504425,0.890625,0.001
0,0.4266248345375061,585223.75,0.4266248345375061,0.765625,0.001
0,0.2392338514328003,584409.5625,0.2392338514328003,0.859375,0.001
0,0.2996043264865875,585071.625,0.2996043264865875,0.796875,0.001
0,0.36914852261543274,583658.9375,0.36914852261543274,0.78125,0.001
0,0.36310815811157227,585512.0,0.36310815811157227,0.6875,0.001
0,0.28164657950401306,583311.1875,0.28164657950401306,0.84375,0.001
0,0.29669180512428284,584803.75,0.29669180512428284,0.84375,0.001
0,0.28168004751205444,580701.8125,0.28168004751205444,0.8125,0.001
0,0.3446614742279053,586859.875,0.3446614742279053,0.75,0.001
0,0.26230543851852417,582955.875,0.26230543851852417,0.859375,0.001
0,0.2119157463312149,582573.0,0.2119157463312149,0.890625,0.001
0,0.30917999148368835,582321.125,0.30917999148368835,0.828125,0.001
0,0.2916172742843628,582344.75,0.2916172742843628,0.828125,0.001
0,0.2496720254421234,583818.75,0.2496720254421234,0.875,0.001
0,0.3457595109939575,582726.125,0.3457595109939575,0.765625,0.001
0,0.37224268913269043,582989.6875,0.37224268913269043,0.859375,0.001
0,0.3582499027252197,581203.875,0.3582499027252197,0.84375,0.001
0,0.26461493968963623,582897.0625,0.26461493968963623,0.890625,0.001
0,0.4822385907173157,583944.9375,0.4822385907173157,0.734375,0.001
0,0.368221253156662,581279.0625,0.368221253156662,0.8125,0.001
0,0.29802101850509644,582011.875,0.29802101850509644,0.84375,0.001
0,0.26500043272972107,583652.875,0.26500043272972107,0.8125,0.001
0,0.38553160429000854,585137.25,0.38553160429000854,0.75,0.001
0,0.3012239336967468,586548.6875,0.3012239336967468,0.84375,0.001
0,0.3361700177192688,581320.1875,0.3361700177192688,0.8125,0.001
0,0.30930617451667786,581996.75,0.30930617451667786,0.828125,0.001
0,0.30650386214256287,583105.875,0.30650386214256287,0.796875,0.001
0,0.24110327661037445,584465.5,0.24110327661037445,0.828125,0.001
0,0.427119642496109,583351.375,0.427119642496109,0.609375,0.001
0,0.4386603832244873,585584.125,0.4386603832244873,0.640625,0.001
0,0.316798597574234,584119.5,0.316798597574234,0.78125,0.001
0,0.31021949648857117,582773.375,0.31021949648857117,0.828125,0.001
0,0.39276623725891113,584083.625,0.39276623725891113,0.671875,0.001
0,0.28079646825790405,584091.625,0.28079646825790405,0.875,0.001
0,0.34576165676116943,586503.25,0.34576165676116943,0.734375,0.001
0,0.2946276366710663,586090.0625,0.2946276366710663,0.734375,0.001
0,0.3643883764743805,581963.1875,0.3643883764743805,0.75,0.001
0,0.27250000834465027,584655.5625,0.27250000834465027,0.84375,0.001
0,0.3857145309448242,582248.875,0.3857145309448242,0.8125,0.001
0,0.26198333501815796,581200.1875,0.26198333501815796,0.828125,0.001
0,0.35303694009780884,582766.8125,0.35303694009780884,0.75,0.001
0,0.23158590495586395,582609.3125,0.23158590495586395,0.90625,0.001
0,0.4059915244579315,584736.4375,0.4059915244579315,0.734375,0.001
0,0.45400717854499817,583837.125,0.45400717854499817,0.734375,0.001
0,0.341410368680954,584166.9375,0.341410368680954,0.859375,0.001
0,0.31455013155937195,583359.625,0.31455013155937195,0.796875,0.001
0,0.35392361879348755,584718.25,0.35392361879348755,0.7254902124404907,0.001
1,0.25284260511398315,583372.5,4.656484603881836,0.828125,0.001
