epoch,step,test_acc,test_loss
0,0,0.7790192365646362,0.6913116574287415
0,0,0.7883040904998779,0.46572214365005493
0,0,0.8136511445045471,0.4715365171432495
0,0,0.78125,0.5216043591499329
0,0,0.8110047578811646,0.4538721740245819
0,0,0.8333333134651184,0.3637160360813141
0,0,0.8673469424247742,0.34784433245658875
