epoch,train_nll,train_kl,train_loss,train_acc,lr
0,0.608056902885437,1309.0185546875,0.8530538082122803,0.671875,0.001
0,0.6259310245513916,1237.4688720703125,0.8575366735458374,0.640625,0.001
0,0.5867180228233337,1335.605224609375,0.8366909027099609,0.703125,0.001
0,0.5822714567184448,1217.36376953125,0.8101142048835754,0.640625,0.001
0,0.7462195754051208,1124.216552734375,0.9566287994384766,0.53125,0.001
0,0.6578004360198975,1200.4765625,0.8824825286865234,0.578125,0.001
0,0.8171833157539368,1104.021240234375,1.0238127708435059,0.5,0.001
0,0.5319318771362305,1077.141845703125,0.733530580997467,0.703125,0.001
0,0.9608168005943298,1288.484619140625,1.2019705772399902,0.5625,0.001
0,0.6066163778305054,1285.6402587890625,0.8472378253936768,0.703125,0.001
0,0.7539187669754028,1197.382080078125,0.9780217409133911,0.625,0.001
0,0.6631004214286804,1208.8681640625,0.8893530964851379,0.703125,0.001
0,0.5923763513565063,1282.967041015625,0.8324974775314331,0.65625,0.001
0,0.7949008345603943,1241.642333984375,1.0272876024246216,0.609375,0.001
0,0.6278146505355835,1165.605224609375,0.8459702134132385,0.703125,0.001
0,0.9108020067214966,1349.43310546875,1.163362979888916,0.609375,0.001
0,0.6458922028541565,1144.337158203125,0.8600672483444214,0.65625,0.001
0,0.5869664549827576,1226.2548828125,0.8164732456207275,0.59375,0.001
0,0.6769095659255981,1187.6943359375,0.899199366569519,0.65625,0.001
0,0.9865403175354004,1164.3388671875,1.2044588327407837,0.515625,0.001
0,0.5651994347572327,1160.10107421875,0.7823248505592346,0.75,0.001
0,0.7862405180931091,1246.7147216796875,1.0195765495300293,0.546875,0.001
0,0.6310686469078064,1178.083251953125,0.8515596389770508,0.671875,0.001
0,0.764026403427124,1249.373779296875,0.9978601932525635,0.5625,0.001
0,0.73714679479599,1157.499755859375,0.9537853002548218,0.5,0.001
0,0.5089851021766663,1180.05322265625,0.7298447489738464,0.8125,0.001
0,0.598452091217041,1196.1187744140625,0.8223186135292053,0.640625,0.001
0,0.6588902473449707,1167.9287109375,0.877480685710907,0.578125,0.001
0,0.6737309694290161,1207.280029296875,0.8996864557266235,0.625,0.001
0,0.511046290397644,1314.0037841796875,0.7569762468338013,0.71875,0.001
0,0.6126044392585754,1063.2750244140625,0.811607837677002,0.625,0.001
0,0.7801634073257446,1220.71630859375,1.0086336135864258,0.53125,0.001
0,0.6115584373474121,1300.57666015625,0.8549753427505493,0.671875,0.001
0,0.7093093991279602,1281.9993896484375,0.9492493867874146,0.640625,0.001
0,0.6590192317962646,1098.114990234375,0.8645432591438293,0.640625,0.001
0,0.6298069357872009,1247.9173583984375,0.8633680939674377,0.625,0.001
0,0.660674512386322,1162.8377685546875,0.8783121109008789,0.546875,0.001
0,0.6409003734588623,1296.712646484375,0.8835940957069397,0.65625,0.001
0,0.6065075993537903,1206.946533203125,0.8324006199836731,0.6875,0.001
0,0.5775728225708008,1196.2659912109375,0.8014668822288513,0.78125,0.001
0,0.5447360277175903,1224.690673828125,0.7739500999450684,0.734375,0.001
0,0.6684350967407227,1235.580078125,0.8996872305870056,0.640625,0.001
0,0.5667126178741455,1263.9324951171875,0.8032711744308472,0.671875,0.001
0,0.5608145594596863,1098.711181640625,0.7664501667022705,0.734375,0.001
0,0.6074403524398804,1354.57421875,0.8609634637832642,0.65625,0.001
