epoch,step,train_acc_epoch,train_acc_step,train_kl_epoch,train_kl_step,train_loss_epoch,train_loss_step,train_nll_epoch,train_nll_step,val_acc,val_loss
0,14,,,,,,,,,0.691919207572937,0.5527690052986145
0,14,0.6626898050308228,,518.715087890625,,1.2277296781539917,,0.6651319861412048,,,
1,29,,,,,,,,,0.691919207572937,0.5540363788604736
1,29,0.6626898050308228,,557.5142822265625,,1.2626031637191772,,0.6579239368438721,,,
2,44,,,,,,,,,0.7020202279090881,0.5562106966972351
2,44,0.6702820062637329,,568.7550048828125,,1.261147379875183,,0.64427649974823,,,
3,49,,0.65625,,578.636474609375,,1.2339794635772705,,0.6063910722732544,,
3,59,,,,,,,,,0.6969696879386902,0.5540605783462524
3,59,0.6822125911712646,,601.96826171875,,1.262643814086914,,0.6097497940063477,,,
4,74,,,,,,,,,0.6969696879386902,0.5569966435432434
4,74,0.6908893585205078,,559.1988525390625,,1.2100938558578491,,0.6035875082015991,,,
5,89,,,,,,,,,0.6969696879386902,0.5551353096961975
5,89,0.6789587736129761,,552.3484497070312,,1.1971280574798584,,0.5980517268180847,,,
6,99,,0.6875,,459.5089416503906,,1.0424911975860596,,0.5441083908081055,,
6,104,,,,,,,,,0.6818181872367859,0.5629905462265015
6,104,0.6670281887054443,,540.5109252929688,,1.2310105562210083,,0.6447731852531433,,,
7,119,,,,,,,,,0.6868686676025391,0.5613557696342468
7,119,0.660520613193512,,546.9121704101562,,1.2158145904541016,,0.62263423204422,,,
8,134,,,,,,,,,0.7070707082748413,0.5580049157142639
8,134,0.6963123679161072,,560.7254028320312,,1.1856530904769897,,0.5774909257888794,,,
9,149,,0.5,,529.8912353515625,,1.3138313293457031,,0.7391120195388794,,
9,149,,,,,,,,,0.691919207572937,0.5580461025238037
9,149,0.6626898050308228,,545.6533203125,,1.3600622415542603,,0.7682473063468933,,,
10,164,,,,,,,,,0.7020202279090881,0.5594300627708435
10,164,0.6594359874725342,,547.1334838867188,,1.2325934171676636,,0.6391732096672058,,,
11,179,,,,,,,,,0.6868686676025391,0.5572072267532349
11,179,0.6919739842414856,,585.7991333007812,,1.2752084732055664,,0.6398513913154602,,,
12,194,,,,,,,,,0.7070707082748413,0.5556136965751648
