epoch,train_nll,train_kl,train_loss,train_acc,lr
0,0.5069328546524048,879227.8125,0.5069328546524048,0.609375,0.001
0,0.5241876840591431,880922.25,0.5241876840591431,0.5,0.001
0,0.4875772297382355,881247.5,0.4875772297382355,0.359375,0.001
0,0.47435644268989563,878991.5625,0.47435644268989563,0.28125,0.001
0,0.4828468859195709,881943.6875,0.4828468859195709,0.328125,0.001
0,0.4966580271720886,883490.25,0.4966580271720886,0.390625,0.001
0,0.4822434186935425,881569.125,0.4822434186935425,0.34375,0.001
0,0.4709562063217163,883413.6875,0.4709562063217163,0.296875,0.001
0,0.48637405037879944,882152.6875,0.48637405037879944,0.65625,0.001
0,0.5013474225997925,882766.125,0.5013474225997925,0.375,0.001
0,0.49411502480506897,882175.1875,0.49411502480506897,0.3125,0.001
0,0.4760797619819641,881851.875,0.4760797619819641,0.65625,0.001
0,0.4801511764526367,881708.0,0.4801511764526367,0.328125,0.001
0,0.4839315116405487,881719.4375,0.4839315116405487,0.59375,0.001
0,0.46066901087760925,880888.375,0.46066901087760925,0.515625,0.001
0,0.4635946452617645,881344.6875,0.4635946452617645,0.703125,0.001
0,0.4828580617904663,881319.0,0.4828580617904663,0.484375,0.001
0,0.5374743938446045,885423.6875,0.5374743938446045,0.53125,0.001
0,0.525627851486206,878361.6875,0.525627851486206,0.578125,0.001
0,0.4560827612876892,881361.25,0.4560827612876892,0.71875,0.001
0,0.49089550971984863,881396.625,0.49089550971984863,0.4375,0.001
0,0.46708232164382935,881294.0,0.46708232164382935,0.671875,0.001
0,0.5029234886169434,881739.625,0.5029234886169434,0.609375,0.001
0,0.468882292509079,882121.625,0.468882292509079,0.390625,0.001
0,0.4890250861644745,884147.75,0.4890250861644745,0.578125,0.001
0,0.4853285551071167,881525.625,0.4853285551071167,0.546875,0.001
0,0.47584736347198486,881592.125,0.47584736347198486,0.59375,0.001
0,0.4679146111011505,884209.75,0.4679146111011505,0.5,0.001
0,0.49834638833999634,881110.3125,0.49834638833999634,0.59375,0.001
0,0.4816347360610962,881118.0,0.4816347360610962,0.671875,0.001
0,0.4875714182853699,883643.8125,0.4875714182853699,0.59375,0.001
0,0.4740728437900543,880179.75,0.4740728437900543,0.53125,0.001
0,0.4703092575073242,881808.375,0.4703092575073242,0.40625,0.001
0,0.4667760729789734,879604.25,0.4667760729789734,0.671875,0.001
0,0.49648213386535645,883862.875,0.49648213386535645,0.390625,0.001
0,0.5351256728172302,882712.0,0.5351256728172302,0.546875,0.001
