epoch,step,train_acc_epoch,train_acc_step,train_kl_epoch,train_kl_step,train_loss_epoch,train_loss_step,train_nll_epoch,train_nll_step,val_acc,val_loss
0,49,,0.734375,,546.0008544921875,,0.5720826983451843,,0.5321674346923828,,
0,99,,0.71875,,543.9622192382812,,0.5819472074508667,,0.5421809554100037,,
0,149,,0.796875,,651.5598754882812,,0.5452617406845093,,0.49762964248657227,,
0,199,,0.6875,,481.248291015625,,0.6309601068496704,,0.5957785844802856,,
0,213,,,,,,,,,0.7123848795890808,0.5633407831192017
0,213,0.6841874122619629,,586.69921875,,0.6355674266815186,,0.5926770567893982,,,
1,249,,0.6875,,614.155029296875,,0.6156206130981445,,0.5707229375839233,,
1,299,,0.6875,,638.0921020507812,,0.6256107091903687,,0.5789631605148315,,
1,349,,0.6875,,628.5333862304688,,0.6527780890464783,,0.6068292856216431,,
1,399,,0.65625,,550.74365234375,,0.6670308709144592,,0.6267688870429993,,
1,427,,,,,,,,,0.71033775806427,0.5643548965454102
1,427,0.6874040365219116,,603.170166015625,,0.6347730755805969,,0.590678334236145,,,
2,449,,0.734375,,517.7598876953125,,0.5970918536186218,,0.5592411160469055,,
2,499,,0.65625,,590.5599975585938,,0.6828750371932983,,0.6397022604942322,,
2,549,,0.734375,,663.2454223632812,,0.6246082186698914,,0.5761218070983887,,
2,599,,0.6875,,505.16925048828125,,0.5983286499977112,,0.5613983869552612,,
2,641,,,,,,,,,0.7110201120376587,0.562749445438385
2,641,0.6814825534820557,,589.1002197265625,,0.6397814154624939,,0.5967155694961548,,,
3,649,,0.625,,655.53564453125,,0.6713087558746338,,0.6233859658241272,,
3,699,,0.640625,,627.5133056640625,,0.7056955695152283,,0.6598213315010071,,
3,749,,0.703125,,491.58660888671875,,0.6315008997917175,,0.5955635905265808,,
3,799,,0.671875,,550.1066284179688,,0.6223706007003784,,0.582155168056488,,
3,849,,0.78125,,629.677978515625,,0.5171717405319214,,0.4711393117904663,,
3,855,,,,,,,,,0.7120436429977417,0.567489743232727
3,855,0.6827253699302673,,593.3163452148438,,0.6346569657325745,,0.5912826657295227,,,
4,899,,0.5625,,665.337646484375,,0.7670717835426331,,0.7184324264526367,,
4,949,,0.734375,,586.986572265625,,0.624650776386261,,0.5817392468452454,,
4,999,,0.65625,,549.5385131835938,,0.6550984382629395,,0.6149245500564575,,
4,1049,,0.78125,,638.483642578125,,0.6105217933654785,,0.5638455748558044,,
4,1069,,,,,,,,,0.7117024660110474,0.5644310116767883
4,1069,0.6860881447792053,,591.865478515625,,0.637955904006958,,0.5946876406669617,,,
