epoch,step,test_accuracy,test_loss
0,0,0.6921166777610779,0.5784145593643188
0,0,0.6724637746810913,0.6475106477737427
0,0,0.658450722694397,0.6709441542625427
0,0,0.6716417670249939,0.6925161480903625
0,0,0.6527116894721985,0.7636856436729431
0,0,0.6121371984481812,1.2576814889907837
0,0,0.5379008650779724,2.0830838680267334
