epoch,step,test_acc,test_loss
0,0,0.6945996284484863,0.5880900025367737
0,0,0.6743961572647095,0.6355195641517639
0,0,0.6936619877815247,0.6067404747009277
0,0,0.6787117123603821,0.6306748986244202
0,0,0.6898192167282104,0.6252620220184326
0,0,0.7000879645347595,0.6605983376502991
0,0,0.6909620761871338,0.7120363712310791
