epoch,step,train_acc_epoch,train_acc_step,train_kl_epoch,train_kl_step,train_loss_epoch,train_loss_step,train_nll_epoch,train_nll_step,val_acc,val_loss
0,49,,0.796875,,540.5473022460938,,0.512738049030304,,0.47176268696784973,,
0,99,,0.71875,,445.3413391113281,,0.5836164355278015,,0.5498579740524292,,
0,149,,0.640625,,548.4309692382812,,0.6524118781089783,,0.6108388900756836,,
0,199,,0.546875,,579.6382446289062,,1.068305492401123,,1.024366855621338,,
0,206,,,,,,,,,0.7018040418624878,0.5757253170013428
0,206,0.6735142469406128,,578.5642700195312,,0.6476998925209045,,0.6038429737091064,,,
1,249,,0.78125,,720.1201171875,,0.5676642060279846,,0.5130765438079834,,
1,299,,0.65625,,615.91943359375,,0.6826919317245483,,0.6360030770301819,,
1,349,,0.734375,,414.0279541015625,,0.5790930986404419,,0.5477083325386047,,
1,399,,0.65625,,774.2175903320312,,0.7437986731529236,,0.6851102709770203,,
1,413,,,,,,,,,0.7025114893913269,0.5778930187225342
1,413,0.6752577424049377,,589.4751586914062,,0.6460931897163391,,0.6014087796211243,,,
2,449,,0.765625,,612.7597045898438,,0.5590559244155884,,0.5126065611839294,,
2,499,,0.625,,618.4699096679688,,0.6285528540611267,,0.5816706418991089,,
2,549,,0.640625,,557.7208862304688,,0.6903582811355591,,0.6480810642242432,,
2,599,,0.65625,,530.26953125,,0.6476410627365112,,0.6074447631835938,,
2,620,,,,,,,,,0.7025114893913269,0.578956127166748
2,620,0.6735142469406128,,590.7276611328125,,0.6465522646903992,,0.6017729640007019,,,
3,649,,0.6875,,531.2609252929688,,0.6115247011184692,,0.57125324010849,,
3,699,,0.6875,,666.3648681640625,,0.7221439480781555,,0.6716311573982239,,
3,749,,0.59375,,649.6382446289062,,0.7091086506843567,,0.6598637700080872,,
3,799,,0.75,,634.303955078125,,0.5817528963088989,,0.5336704254150391,,
3,827,,,,,,,,,0.702157735824585,0.5768693089485168
3,827,0.6685870289802551,,592.9365234375,,0.6506911516189575,,0.6057440638542175,,,
4,849,,0.6875,,641.854736328125,,0.7061810493469238,,0.6575261950492859,,
4,899,,0.640625,,696.9481201171875,,0.6569161415100098,,0.6040850281715393,,
4,949,,0.59375,,551.1504516601562,,0.6747736930847168,,0.632994532585144,,
4,999,,0.578125,,536.130859375,,0.6780825853347778,,0.6374419927597046,,
4,1034,,,,,,,,,0.702157735824585,0.5783755779266357
4,1034,0.6747270822525024,,594.691162109375,,0.6479296684265137,,0.6028500199317932,,,
