epoch,step,train_acc_epoch,train_acc_step,train_kl_epoch,train_kl_step,train_loss_epoch,train_loss_step,train_nll_epoch,train_nll_step,val_acc,val_loss
0,49,,0.625,,589.8883056640625,,0.7432023882865906,,0.6981762051582336,,
0,99,,0.6875,,609.4706420898438,,0.6469534039497375,,0.6004324555397034,,
0,149,,0.65625,,555.0907592773438,,0.6600645184516907,,0.6176944375038147,,
0,199,,0.59375,,598.314697265625,,0.7465032935142517,,0.7008339166641235,,
0,204,,,,,,,,,0.6868543028831482,0.5895237326622009
0,204,0.6784214973449707,,579.7901000976562,,0.6449522376060486,,0.6006969809532166,,,
1,249,,0.671875,,638.8963623046875,,0.7076430916786194,,0.6588761210441589,,
1,299,,0.734375,,564.6787109375,,0.631348192691803,,0.58824622631073,,
1,349,,0.6875,,636.7840576171875,,0.5795003175735474,,0.5308945775032043,,
1,399,,0.609375,,554.3499145507812,,0.6811569929122925,,0.6388434171676636,,
1,409,,,,,,,,,0.6904168128967285,0.590136706829071
1,409,0.681016743183136,,577.7265014648438,,0.6428683996200562,,0.5987707376480103,,,
2,449,,0.640625,,599.1832885742188,,0.6237053275108337,,0.5779696106910706,,
2,499,,0.71875,,548.1032104492188,,0.5824829339981079,,0.5406461954116821,,
2,549,,0.75,,699.5726928710938,,0.6049278974533081,,0.5515294671058655,,
2,599,,0.640625,,616.0294189453125,,0.6882431507110596,,0.6412215828895569,,
2,614,,,,,,,,,0.6829355359077454,0.5947715044021606
2,614,0.6770475506782532,,581.4262084960938,,0.6438890695571899,,0.5995089411735535,,,
3,649,,0.703125,,588.94677734375,,0.6826686859130859,,0.6377143263816833,,
3,699,,0.71875,,576.455810546875,,0.6035686135292053,,0.5595676898956299,,
3,749,,0.6875,,632.3035888671875,,0.6871715784072876,,0.638907790184021,,
3,799,,0.75,,630.9205322265625,,0.6113790273666382,,0.5632208585739136,,
3,819,,,,,,,,,0.6832917928695679,0.5963024497032166
3,819,0.6754446029663086,,582.8103637695312,,0.647042989730835,,0.6025569438934326,,,
4,849,,0.625,,613.5504760742188,,0.6513195037841797,,0.6044871807098389,,
4,899,,0.734375,,627.5074462890625,,0.5293523669242859,,0.4814547002315521,,
4,949,,0.609375,,579.02783203125,,0.6719362735748291,,0.6277390718460083,,
4,999,,0.609375,,487.62762451171875,,0.6787782311439514,,0.6415575742721558,,
4,1024,,,,,,,,,0.688635528087616,0.5912966728210449
4,1024,0.6750629544258118,,579.43408203125,,0.6512093544006348,,0.6069809198379517,,,
