epoch,step,train_acc_epoch,train_acc_step,train_kl_epoch,train_kl_step,train_loss_epoch,train_loss_step,train_nll_epoch,train_nll_step,val_acc,val_loss
0,49,,0.5625,,499.88360595703125,,0.8067820072174072,,0.7501764297485352,,
0,99,,0.65625,,644.0027465820312,,0.7263625860214233,,0.6534373760223389,,
0,137,,,,,,,,,0.7057580351829529,0.5838881134986877
0,137,0.6777262091636658,,572.9249267578125,,0.6722069978713989,,0.6073303818702698,,,
1,149,,0.671875,,586.7679443359375,,0.5927339196205139,,0.5262898206710815,,
1,199,,0.796875,,675.4085083007812,,0.6175091862678528,,0.5410276651382446,,
1,249,,0.65625,,671.97900390625,,0.6820992231369019,,0.6060060262680054,,
1,275,,,,,,,,,0.7057580351829529,0.5826462507247925
1,275,0.6712716817855835,,590.3660278320312,,0.6791279911994934,,0.6122761964797974,,,
2,299,,0.6875,,695.1304931640625,,0.6911294460296631,,0.6124146580696106,,
2,349,,0.609375,,558.1642456054688,,0.726345419883728,,0.6631402969360352,,
2,399,,0.71875,,650.2969970703125,,0.6224849820137024,,0.5488470196723938,,
2,413,,,,,,,,,0.7062863111495972,0.5845270752906799
2,413,0.6799909472465515,,575.07421875,,0.6720234155654907,,0.6069034337997437,,,
3,449,,0.640625,,528.3648071289062,,0.7594959139823914,,0.6996652483940125,,
3,499,,0.625,,624.2948608398438,,0.7165451049804688,,0.6458515524864197,,
3,549,,0.625,,582.5794067382812,,0.8440739512443542,,0.7781041264533997,,
3,551,,,,,,,,,0.7068145871162415,0.5858073234558105
3,551,0.67546147108078,,575.3333740234375,,0.6762235760688782,,0.6110743880271912,,,
4,599,,0.6875,,567.0203247070312,,0.7078953981399536,,0.6436874866485596,,
4,649,,0.765625,,757.0518798828125,,0.6301171779632568,,0.5443905591964722,,
4,689,,,,,,,,,0.7052298188209534,0.5820381045341492
4,689,0.677839457988739,,572.5314331054688,,0.6693215370178223,,0.6044895648956299,,,
