epoch,step,test_acc,test_loss
0,0,0.6424580812454224,0.6164039969444275
0,0,0.6628019213676453,0.6268580555915833
0,0,0.6822183132171631,0.6052581667900085
0,0,0.6826394200325012,0.6154983639717102
0,0,0.6717411875724792,0.6132822036743164
0,0,0.6842567920684814,0.6461958289146423
0,0,0.6924198269844055,0.6870333552360535
