epoch,step,train_acc_epoch,train_acc_step,train_kl_epoch,train_kl_step,train_loss_epoch,train_loss_step,train_nll_epoch,train_nll_step,val_acc,val_loss
0,49,,0.84375,,756704.4375,,0.2680733799934387,,0.2680733799934387,,
0,82,,,,,,,,,0.8054577708244324,0.4703255295753479
0,82,0.7954331040382385,,756504.5625,,0.34518179297447205,,0.34518179297447205,,,
1,99,,0.828125,,757768.625,,6.001462459564209,,0.2813742756843567,,
1,149,,0.828125,,756360.375,,6.031214237213135,,0.3217569887638092,,
1,165,,,,,,,,,0.79841548204422,0.5184527039527893
1,165,0.7999622821807861,,756626.0625,,6.036715507507324,,0.32525426149368286,,,
2,199,,0.828125,,755931.0,,11.700129508972168,,0.28769686818122864,,
2,248,,,,,,,,,0.7992957830429077,0.512866199016571
2,248,0.8093979954719543,,756664.0,,11.744744300842285,,0.3212466835975647,,,
3,249,,0.859375,,757392.375,,17.41250991821289,,0.26076793670654297,,
3,299,,0.765625,,757088.0,,17.477331161499023,,0.3324819505214691,,
3,331,,,,,,,,,0.7966549396514893,0.5139331221580505
3,331,0.8078882694244385,,756344.5625,,17.447147369384766,,0.3191339671611786,,,
4,349,,0.828125,,757246.1875,,23.127166748046875,,0.2625907063484192,,
4,399,,0.734375,,755311.4375,,23.118404388427734,,0.31224536895751953,,
4,414,,,,,,,,,0.79841548204422,0.5102640390396118
4,414,0.7997735142707825,,756183.6875,,23.159032821655273,,0.3265417218208313,,,
5,449,,0.6875,,757874.0625,,28.973186492919922,,0.3687661588191986,,
5,497,,,,,,,,,0.8001760840415955,0.5067865252494812
5,497,0.8050575852394104,,756214.75,,28.861907958984375,,0.32011380791664124,,,
6,499,,0.734375,,757928.9375,,34.61842346191406,,0.29063886404037476,,
6,549,,0.890625,,758172.3125,,34.57109069824219,,0.23227937519550323,,
6,580,,,,,,,,,0.79841548204422,0.5076305866241455
6,580,0.8037365674972534,,756004.0625,,34.56851577758789,,0.327918142080307,,,
7,599,,0.78125,,758011.125,,40.417030334472656,,0.36360326409339905,,
7,649,,0.75,,756107.25,,40.34421920776367,,0.3913935422897339,,
7,663,,,,,,,,,0.8010563254356384,0.5060229897499084
7,663,0.8054350018501282,,755722.75,,40.25028610229492,,0.31777527928352356,,,
8,699,,0.84375,,756029.625,,45.93973922729492,,0.2840519845485687,,
8,746,,,,,,,,,0.8019366264343262,0.5031171441078186
8,746,0.8071334362030029,,755448.6875,,45.941490173339844,,0.32087185978889465,,,
9,749,,0.796875,,754858.0,,51.55341339111328,,0.2703644633293152,,
9,799,,0.78125,,753626.0625,,51.55434036254883,,0.35498473048210144,,
9,829,,,,,,,,,0.8036971688270569,0.5045658946037292
9,829,0.8029816746711731,,755542.5,,51.647457122802734,,0.3179003596305847,,,
10,849,,0.734375,,756590.1875,,57.43650436401367,,0.32458046078681946,,
10,899,,0.75,,754561.4375,,57.31461715698242,,0.35583338141441345,,
10,912,,,,,,,,,0.8036971688270569,0.5045342445373535
10,912,0.8035478591918945,,755008.375,,57.31045913696289,,0.31793373823165894,,,
11,949,,0.8125,,755658.5,,63.04802703857422,,0.3022747039794922,,
11,995,,,,,,,,,0.8010563254356384,0.5080424547195435
11,995,0.8063785433769226,,754996.875,,63.00705337524414,,0.316237211227417,,,
12,999,,0.796875,,754034.75,,68.62464904785156,,0.32182618975639343,,
12,1049,,0.796875,,753136.75,,68.53491973876953,,0.313435822725296,,
12,1078,,,,,,,,,0.8019366264343262,0.5093965530395508
12,1078,0.8060011267662048,,754260.5625,,68.64269256591797,,0.31940019130706787,,,
13,1099,,0.78125,,753948.5,,74.39237976074219,,0.4061121344566345,,
13,1149,,0.734375,,755604.5625,,74.49925231933594,,0.3504796028137207,,
13,1161,,,,,,,,,0.8036971688270569,0.5064699053764343
13,1161,0.8026042580604553,,754047.5,,74.31385040283203,,0.31787464022636414,,,
14,1199,,0.90625,,752973.125,,79.88768768310547,,0.3132510781288147,,
14,1244,,,,,,,,,0.8010563254356384,0.5087138414382935
14,1244,0.8071334362030029,,753791.375,,79.97415161132812,,0.3132653534412384,,,
15,1249,,0.71875,,753670.8125,,85.80216217041016,,0.46483975648880005,,
15,1299,,0.84375,,757022.25,,85.97718048095703,,0.26037758588790894,,
15,1327,,,,,,,,,0.7869718074798584,0.5350338816642761
15,1327,0.797508955001831,,753157.0,,85.6029281616211,,0.32377108931541443,,,
16,1349,,0.8125,,752265.5,,91.15086364746094,,0.2941095530986786,,
16,1399,,0.703125,,756490.1875,,91.80917358398438,,0.4421785771846771,,
16,1410,,,,,,,,,0.7922534942626953,0.5251935720443726
16,1410,0.798829972743988,,752753.3125,,91.2384033203125,,0.3227512240409851,,,
17,1449,,0.859375,,753525.125,,96.94113159179688,,0.24419242143630981,,
17,1493,,,,,,,,,0.7948943376541138,0.521802544593811
17,1493,0.8010945320129395,,752393.5,,96.87864685058594,,0.3269220292568207,,,
18,1499,,0.84375,,756481.5625,,103.10452270507812,,0.31781548261642456,,
18,1549,,0.921875,,750668.5,,102.20614624023438,,0.20929327607154846,,
18,1576,,,,,,,,,0.7957746386528015,0.516562283039093
18,1576,0.8009058237075806,,751988.125,,102.49747467041016,,0.3212754428386688,,,
19,1599,,0.859375,,751637.1875,,108.04623413085938,,0.24396084249019623,,
19,1649,,0.90625,,751686.375,,108.0155258178711,,0.20619724690914154,,
19,1659,,,,,,,,,0.79841548204422,0.5134212374687195
19,1659,0.8020381331443787,,751224.375,,108.06546020507812,,0.32238227128982544,,,
20,1699,,0.6875,,750748.5,,113.80734252929688,,0.46542394161224365,,
20,1742,,,,,,,,,0.7992957830429077,0.5193191766738892
20,1742,0.8054350018501282,,751050.0,,113.70590209960938,,0.31846994161605835,,,
21,1749,,0.828125,,749312.25,,119.13101196289062,,0.3496774435043335,,
21,1799,,0.71875,,751251.8125,,119.46250915527344,,0.37371811270713806,,
21,1825,,,,,,,,,0.7992957830429077,0.5169768333435059
21,1825,0.8082656860351562,,750253.9375,,119.24984741210938,,0.3192134201526642,,,
22,1849,,0.75,,752807.75,,125.44847869873047,,0.43039238452911377,,
22,1899,,0.828125,,750484.6875,,124.90404510498047,,0.2717403173446655,,
22,1908,,,,,,,,,0.8036971688270569,0.509830117225647
22,1908,0.7984525561332703,,750041.25,,124.87791442871094,,0.3192577064037323,,,
23,1949,,0.8125,,749321.8125,,130.3984832763672,,0.3029721677303314,,
23,1991,,,,,,,,,0.8036971688270569,0.509303629398346
23,1991,0.805812418460846,,749531.0,,130.4495849609375,,0.31775519251823425,,,
24,1999,,0.78125,,747862.75,,135.8321990966797,,0.3447171747684479,,
24,2049,,0.84375,,747247.5625,,135.67953491210938,,0.3034938871860504,,
24,2074,,,,,,,,,0.8028169274330139,0.5097154378890991
24,2074,0.8122287392616272,,748837.25,,135.97727966308594,,0.31328320503234863,,,
25,2099,,0.859375,,748476.5,,141.50120544433594,,0.25257235765457153,,
25,2149,,0.8125,,746038.125,,141.1581573486328,,0.369678258895874,,
25,2157,,,,,,,,,0.8036971688270569,0.5070923566818237
25,2157,0.8169465661048889,,748386.375,,141.53919982910156,,0.30753839015960693,,,
26,2199,,0.859375,,749268.25,,141.66041564941406,,0.26238182187080383,,
26,2240,,,,,,,,,0.8054577708244324,0.5068650245666504
26,2240,0.8092092871665955,,747743.5625,,141.42691040039062,,0.316592812538147,,,
27,2249,,0.71875,,748622.0625,,141.66632080078125,,0.3902074098587036,,
27,2299,,0.875,,744016.4375,,140.63706970214844,,0.23011431097984314,,
27,2323,,,,,,,,,0.8019366264343262,0.5093746185302734
27,2323,0.8067560195922852,,746869.375,,141.26239013671875,,0.3170577585697174,,,
28,2349,,0.84375,,745911.625,,141.03439331054688,,0.26979756355285645,,
28,2399,,0.78125,,745474.875,,141.04080200195312,,0.35862255096435547,,
28,2406,,,,,,,,,0.8045774698257446,0.5102624893188477
28,2406,0.8073221445083618,,746535.6875,,141.19235229492188,,0.3099867105484009,,,
29,2449,,0.78125,,745375.0,,141.16807556152344,,0.5047444701194763,,
29,2489,,,,,,,,,0.8054577708244324,0.5125419497489929
29,2489,0.8029816746711731,,745640.5,,141.0425567626953,,0.3290882110595703,,,
30,2499,,0.796875,,747412.875,,141.38552856445312,,0.33762216567993164,,
30,2549,,0.75,,746338.75,,141.24224853515625,,0.3970372676849365,,
30,2572,,,,,,,,,0.8054577708244324,0.5098462700843811
30,2572,0.8105303049087524,,744773.25,,140.86520385742188,,0.3154604136943817,,,
31,2599,,0.796875,,743681.1875,,140.6724853515625,,0.32880252599716187,,
