epoch,step,test_acc,test_loss
0,0,0.6890130639076233,0.5909895300865173
0,0,0.6743961572647095,0.6359793543815613
0,0,0.6901408433914185,0.6162853240966797
0,0,0.6622152328491211,0.6555569767951965
0,0,0.6822074055671692,0.6380358934402466
0,0,0.6666666865348816,0.6804380416870117
0,0,0.6880466341972351,0.7079033255577087
